CookerStat, GenerateAssetRegistry=0.019923, Initialize=0.108071, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8121F87A46E5BCD67FD93BA9CCE222FC__1_0_13123_0, StartTime=2016.04.22-16.52.06, HierarchicalDDC=, DataSize=458, Duration=1.540765, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
SavePackageTransactionId2DD09D934BC5098E5093F1A84D2BC794_4, Filename=../../../../../../Users/AdamEdinburgh/Documents/GitHub/WorldShiftBase/WorldShiftBase/Content/Levels/MainLevel.umap, AutoPackageBackupDelegate=9.838976, FlushAsyncLoading=0.011776, FlushStreamingFunc=0.061277, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=58.701500, TagPackageExports=6.534062, BeginCacheForCookedPlatformData=0.004832, SerializeImports=8.226365, GatherLocalizableTextData=17.713663, MarkNames=0.151843, SerializeSummary=0.017207, SerializeNames=0.592276, SerializeGatherableTextData=0.083014, BuildExportMap=0.506245, SortExportsNonSeekfree=1.370203, SortExportsSeekfreeConstructor=0.054639, SortExportsSeekfreeInner=27.140583, SortExportsSeekfree=0.007544, BuildDependencyMap=0.197731, SerializeImportMap=0.071242, SerializeExportMap=0.066414, SerializeDependencyMap=0.018112, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.719777, SerializeExports=13.078384, SerializeBulkData=36.642967, MoveFile=4.054770, UnaccountedTime=1.650948, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
SavePackageTransactionId2DD09D934BC5098E5093F1A84D2BC794_5, Filename=../../../../../../Users/AdamEdinburgh/Documents/GitHub/WorldShiftBase/WorldShiftBase/Content/FromPrototype/Blueprints/PlayerDummy.uasset, AutoPackageBackupDelegate=6.080046, FlushAsyncLoading=0.005733, FlushStreamingFunc=0.051018, BlockTillAllRequestsFinished=0.006944, ResetLoadersForSaveUnMarkAllObjects=0.190180, TagPackageExports=197.427063, BeginCacheForCookedPlatformData=0.006340, SerializeImports=204.333344, GatherLocalizableTextData=139.831940, MarkNames=1.126897, SerializeSummary=0.026867, SerializeNames=1.109991, SerializeGatherableTextData=1.294434, BuildExportMap=1.693815, SortExportsNonSeekfree=48.004295, SortExportsSeekfreeConstructor=0.021733, SortExportsSeekfreeInner=222.862976, SortExportsSeekfree=0.008449, BuildDependencyMap=2.810448, SerializeImportMap=0.066109, SerializeExportMap=0.903811, SerializeDependencyMap=0.283159, SerializeStringAssetReferenceMap=0.004526, SaveThumbNailsAssetRegistryDataWorldLevelInfo=22.437689, SerializeExports=258.461456, SerializeBulkData=0.011776, MoveFile=4.845981, UnaccountedTime=2.177115, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
SavePackageTransactionId2DD09D934BC5098E5093F1A84D2BC794_6, Filename=../../../../../../Users/AdamEdinburgh/Documents/GitHub/WorldShiftBase/WorldShiftBase/Content/FromPrototype/Blueprints/PlayerDummy.uasset, AutoPackageBackupDelegate=8.857284, FlushAsyncLoading=0.005133, FlushStreamingFunc=0.035923, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.169955, TagPackageExports=211.007767, BeginCacheForCookedPlatformData=0.006340, SerializeImports=212.802109, GatherLocalizableTextData=141.699326, MarkNames=1.072559, SerializeSummary=0.028376, SerializeNames=1.191799, SerializeGatherableTextData=1.762643, BuildExportMap=1.835089, SortExportsNonSeekfree=48.727589, SortExportsSeekfreeConstructor=0.078790, SortExportsSeekfreeInner=225.723831, SortExportsSeekfree=0.009358, BuildDependencyMap=3.378875, SerializeImportMap=0.064604, SerializeExportMap=0.863962, SerializeDependencyMap=0.191990, SerializeStringAssetReferenceMap=0.005133, SaveThumbNailsAssetRegistryDataWorldLevelInfo=32.493408, SerializeExports=261.240509, SerializeBulkData=0.011168, MoveFile=4.009489, UnaccountedTime=2.254397, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
SavePackageTransactionId2DD09D934BC5098E5093F1A84D2BC794_7, Filename=../../../../../../Users/AdamEdinburgh/Documents/GitHub/WorldShiftBase/WorldShiftBase/Content/FromPrototype/Blueprints/PlayerDummy.uasset, AutoPackageBackupDelegate=15.793744, FlushAsyncLoading=0.012074, FlushStreamingFunc=0.047397, BlockTillAllRequestsFinished=0.007242, ResetLoadersForSaveUnMarkAllObjects=0.214633, TagPackageExports=206.284348, BeginCacheForCookedPlatformData=0.006340, SerializeImports=209.439240, GatherLocalizableTextData=140.439301, MarkNames=1.048409, SerializeSummary=0.027772, SerializeNames=1.203570, SerializeGatherableTextData=1.493976, BuildExportMap=2.616037, SortExportsNonSeekfree=53.803596, SortExportsSeekfreeConstructor=0.797551, SortExportsSeekfreeInner=235.822113, SortExportsSeekfree=0.008151, BuildDependencyMap=3.195334, SerializeImportMap=0.064299, SerializeExportMap=0.910453, SerializeDependencyMap=0.189275, SerializeStringAssetReferenceMap=0.003017, SaveThumbNailsAssetRegistryDataWorldLevelInfo=32.017052, SerializeExports=264.309052, SerializeBulkData=0.011168, MoveFile=4.571278, UnaccountedTime=2.619360, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
SavePackageTransactionId2DD09D934BC5098E5093F1A84D2BC794_8, Filename=../../../../../../Users/AdamEdinburgh/Documents/GitHub/WorldShiftBase/WorldShiftBase/Content/Levels/MainLevel.umap, AutoPackageBackupDelegate=5.223624, FlushAsyncLoading=0.004228, FlushStreamingFunc=0.042867, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=69.326866, TagPackageExports=6.924082, BeginCacheForCookedPlatformData=0.004224, SerializeImports=7.933549, GatherLocalizableTextData=17.377071, MarkNames=0.168446, SerializeSummary=0.018414, SerializeNames=0.597410, SerializeGatherableTextData=0.115920, BuildExportMap=0.510469, SortExportsNonSeekfree=1.555555, SortExportsSeekfreeConstructor=0.060074, SortExportsSeekfreeInner=26.890930, SortExportsSeekfree=0.008151, BuildDependencyMap=0.224292, SerializeImportMap=0.070941, SerializeExportMap=0.073656, SerializeDependencyMap=0.017207, SerializeStringAssetReferenceMap=0.002112, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.837507, SerializeExports=12.904510, SerializeBulkData=36.623043, MoveFile=3.927987, UnaccountedTime=1.435712, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_13, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_68757036460C95510F5A2FB26FB57AB7__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=729, Duration=2.091382, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B1D494224AB365621C736294C047D29C__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=819, Duration=2.225716, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E467BE0A4CEAB5B297854F9330D78ECF__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=518, Duration=5.679157, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_14, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6BFB4B6C4B1833C105173391D56B6AAD__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=809, Duration=16.798079, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E0DD92B4256F9A7CE990D93CBFE0171__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=428, Duration=20.667194, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5A4E2BD14526A82FD4ECD2AB9367FDC8__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=506, Duration=1.362056, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C4AC1E2A4C91571676E966BBF78BCADD__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=366, Duration=13.934806, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_15, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D807E0DD405ACEF0E730D0BBAA5219F3__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=506, Duration=4.121486, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_95E5E6524AB38594839FE6B92B8C35D7__1_0_13123_0, StartTime=2016.04.22-17.02.27, HierarchicalDDC=, DataSize=465, Duration=3.982622, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F1C5CE0344CD302A97CF0F952039510D__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=458, Duration=30.156601, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_018321E441A1381EE1647FB561E41009__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=440, Duration=17.923161, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_16, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7DA75C004EF8D99157962CA1DD10C43F__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=461, Duration=17.792749, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F59062274D5520D15C6D4F80489B1EF6__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=430, Duration=2.039160, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_17, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A917C90D4E3D739B540491BE126D6C5D__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=385, Duration=5.656213, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3E8C48C044057AB18A7F3AACA32B39AA__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=478, Duration=1.604762, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_679CDE704EFE9E6F1831BCA901B9A3B9__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=689, Duration=3.661431, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_18, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FAAAF9CE4BA1EE56100711808FFEDF68__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=1121, Duration=1.209307, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7F97D05C47B038671413418B5E955F75__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=1071, Duration=1.641590, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_66255D884BCFB0072D657BBD9B36FF1D__1_0_13123_0, StartTime=2016.04.22-17.02.29, HierarchicalDDC=, DataSize=465, Duration=19.779686, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5DA153934AEBC60143D0AF8259A16D35__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=458, Duration=2.252884, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C4B0317A4E0194F5CEAA6183DD33BD92__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=440, Duration=2.158098, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4E527B2C4229B4B3C093188DBE692C3B__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=461, Duration=3.387027, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4FAB78B24247840B6663C3A59C70B697__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=430, Duration=1.845658, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BD761F694BCFE046CC725EA9FFB38ACB__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=385, Duration=2.295449, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F276E37A470752BE25AED8A44537063D__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=478, Duration=2.382990, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_46F822104CD46976B30F7B8D3D124BD4__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=689, Duration=0.999503, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A0D3493F47B261D9403C6791E19A09FC__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=1121, Duration=1.111500, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B346AF454CF25171CF53B38CFCE292B9__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=1071, Duration=1.052938, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_88BD2CEC4B4A83815AE173B825E0DA70__1_0_13123_0, StartTime=2016.04.22-17.02.32, HierarchicalDDC=, DataSize=465, Duration=3.905948, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB841CF840B989E2D454C5A846A3D2CA__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=458, Duration=4.014321, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_912FD99B4DF6C53124D8D683D06F4A82__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=440, Duration=1.793131, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_25AD11B943DFF7BE5EF03BA40C514F1A__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=461, Duration=3.320009, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8AFDE08B41809C1F32AE899B4D618D90__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=430, Duration=1.808226, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_ABB19F1C4B77AFBB47A2D08592930BF4__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=385, Duration=2.433103, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_23EBA35F452B0F244422518B747AB794__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=478, Duration=16.554464, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C0FB0FB74D6F4851862218BB2131E751__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=689, Duration=1.332775, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_28, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8E6D93944242DF884C662784C2308B83__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=1121, Duration=1.316171, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1E5E118844C3E1B78F87278443ACE9C1__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=1071, Duration=1.849584, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_29, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1EB7DD514492827E86017B99700A3EC1__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=451, Duration=13.549611, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2D56E7BF4B380BD4BFB6EBB8B41F85B6__1_0_13123_0, StartTime=2016.04.22-17.02.38, HierarchicalDDC=, DataSize=347, Duration=2.674300, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_28, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8D3B5FB74C736C114FAF6991AEEC8B96__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=458, Duration=2.198853, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_87ED2638496763D1426C18AAD20BEB3F__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=440, Duration=9.929542, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_30, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D3CFF0154FA07452A3AAF5823C88C639__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=461, Duration=3.045000, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_29, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DC9369BF44D600BC8CBEF786E67C98E9__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=430, Duration=1.590874, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_30, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DA2FBC4D4275B212F8F09EB2D2993D3E__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=385, Duration=1.310434, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_31, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1674C83A473BDB84D4DFF5B009C98887__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=478, Duration=1.449298, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_31, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9FF7064740C07AD230052891824A08D7__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=689, Duration=1.103047, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_32, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FECC74B54C798FF936A0CEB30AF94324__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=1121, Duration=1.041766, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_32, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C4DDBB6E4CEB8536A67F45A87BA67A9F__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=1071, Duration=1.022447, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_33, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2C8DA588433B2380B0888B9489BFD182__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=451, Duration=3.244542, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_33, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_13C7D14B439BC4A6573DFD83E97695D8__1_0_13123_0, StartTime=2016.04.22-17.02.41, HierarchicalDDC=, DataSize=347, Duration=2.719581, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_34, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B1132EAF4C0E4169C065FE9752D464CF__1_0_13123_0, StartTime=2016.04.22-17.02.44, HierarchicalDDC=, DataSize=458, Duration=2.203073, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId4F748DFF4D09F8951757B89C36B26879_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A6FFC54344D08ACEB43EA788DB4BD72C__1_0_13123_0, StartTime=2016.04.22-17.02.44, HierarchicalDDC=, DataSize=440, Duration=1.666948, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionId3288C3AF44D88EF6D846BAA4E3B63178_34, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_470BE4F94A5563D37C98449CA5925479__1_0_13123_0, StartTime=2016.04.22-17.02.44, HierarchicalDDC=, DataSize=461, Duration=1.438432, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
DDCTransactionIdEE05AF614977A76FC66992AD19BF5A7A_35, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CB0E78CC4E8CA86CF237C6B0E4C75334__1_0_13123_0, StartTime=2016.04.22-17.02.44, HierarchicalDDC=, DataSize=430, Duration=1.340922, RunGuid=RunID04556C734C39FA7C95F6ED8930DD5303
